City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Gasa,PS,2022-11-10 23:00:51,31.5,34.4667,292.34,70,0,3.61
294,Mossendjo,CG,2022-11-10 23:00:52,-2.9506,12.7261,292.73,99,100,1.6
295,Jhudo,PK,2022-11-10 23:00:52,24.964,69.2968,296.3,34,0,2.3
296,Mazagao,BR,2022-11-10 23:00:52,-0.115,-51.2894,298.02,78,18,2.19
297,Gao,ML,2022-11-10 23:00:52,16.6362,1.637,296.36,14,3,4.96
298,Ostrovnoy,RU,2022-11-10 23:00:53,68.0531,39.5131,274.28,90,100,2.89
299,Mnogovershinnyy,RU,2022-11-10 23:00:53,53.9353,139.9242,266.68,76,87,5.59
300,Vila Velha,BR,2022-11-10 22:56:41,-20.3297,-40.2925,298.12,87,0,3.09
301,La Ronge,CA,2022-11-10 23:00:42,55.1001,-105.2842,261.12,89,69,2.27
302,Kashi,CN,2022-11-10 23:00:54,39.4547,75.9797,275.64,53,5,0.73
303,Labuhan,ID,2022-11-10 23:00:54,-6.8844,112.2051,298.48,85,100,2.48
304,Batemans Bay,AU,2022-11-10 23:00:05,-35.7167,150.1833,292.09,50,100,2.23
305,Pangoa,PE,2022-11-10 23:00:54,-12.1167,-73.0,294.05,97,94,1.45
306,Saint George,US,2022-11-10 22:57:39,37.1041,-113.5841,286.17,35,0,1.79
307,Sabang,ID,2022-11-10 23:00:55,5.8933,95.3214,300.31,73,100,2.06
308,Kitale,KE,2022-11-10 23:00:56,1.0157,35.0062,287.47,81,100,1.37
309,Clinton,US,2022-11-10 22:55:58,42.587,-82.9199,293.21,53,20,4.63
310,Rudnichnyy,RU,2022-11-10 23:00:56,59.617,52.4703,277.09,98,100,3.47
311,Vao,NC,2022-11-10 23:00:56,-22.6667,167.4833,295.78,74,71,5.17
312,Kudahuvadhoo,MV,2022-11-10 23:00:57,2.6708,72.8944,300.12,74,100,4.45
313,Leningradskiy,RU,2022-11-10 23:00:57,69.3833,178.4167,255.18,89,100,1.7
314,Biltine,TD,2022-11-10 23:00:58,14.5333,20.9167,297.13,21,26,3.73
315,Bilma,NE,2022-11-10 23:01:58,18.6853,12.9164,294.0,25,22,2.64
316,Logan Lake,CA,2022-11-10 23:01:58,50.4998,-120.8025,261.05,92,46,1.11
317,Broome,US,2022-11-10 23:01:59,42.2506,-75.833,288.36,62,0,4.63
318,Hlukhiv,UA,2022-11-10 23:01:59,51.6782,33.9162,277.97,86,93,4.41
319,Porto Torres,IT,2022-11-10 22:59:09,40.835,8.3972,290.25,79,99,3.38
320,Frechen,DE,2022-11-10 23:01:59,50.9167,6.8167,283.56,85,75,1.54
321,Benjamin Hill,MX,2022-11-10 23:02:00,30.1667,-111.1,293.39,36,59,3.68
322,Qaqortoq,GL,2022-11-10 23:02:00,60.7167,-46.0333,267.89,90,100,0.36
323,Copiapo,CL,2022-11-10 23:01:05,-27.3667,-70.3333,293.16,47,78,2.3
324,Camacha,PT,2022-11-10 23:02:01,33.0833,-16.3333,290.83,82,20,2.06
325,Saint Anthony,US,2022-11-10 23:02:02,45.0205,-93.218,278.74,84,100,9.77
326,Oneonta,US,2022-11-10 23:02:02,42.4529,-75.0638,285.72,91,12,2.81
327,Impfondo,CG,2022-11-10 23:02:03,1.6381,18.0667,293.53,99,85,0.93
328,Phuket,TH,2022-11-10 23:00:10,8.0,98.25,302.64,88,20,0.51
329,Pimentel,PE,2022-11-10 23:02:04,-6.8367,-79.9342,290.81,84,33,7.34
330,Chimbarongo,CL,2022-11-10 23:02:05,-34.7,-71.05,290.22,52,100,2.06
331,Sovetskiy,RU,2022-11-10 23:02:05,61.3614,63.5842,269.31,96,90,2.75
332,Bud,US,2022-11-10 23:02:06,39.447,-86.1758,292.54,56,75,2.91
333,Golden,US,2022-11-10 23:00:08,39.7555,-105.2211,282.71,26,32,4.02
334,Kavaratti,IN,2022-11-10 23:02:06,10.5669,72.642,301.09,64,24,3.58
335,Katsuura,JP,2022-11-10 23:02:07,35.1333,140.3,290.66,61,2,6.12
336,Turukhansk,RU,2022-11-10 23:02:07,65.8167,87.9833,254.32,94,100,2.79
337,Quatre Cocos,MU,2022-11-10 23:02:08,-20.2078,57.7625,296.21,70,6,3.88
338,Roald,NO,2022-11-10 23:02:08,62.5833,6.1333,286.66,88,75,15.95
339,Santa Cruz De La Palma,ES,2022-11-10 23:02:09,28.6835,-17.7642,295.23,78,75,3.6
340,Riyadh,SA,2022-11-10 22:59:55,24.6877,46.7219,298.23,22,82,3.88
341,Touros,BR,2022-11-10 23:02:10,-5.1989,-35.4608,298.75,74,76,6.93
342,Novopokrovka,UA,2022-11-10 23:02:12,49.8425,36.5477,276.78,87,36,2.61
343,Gazanjyk,TM,2022-11-10 23:02:12,39.2446,55.5154,280.26,52,34,4.84
344,Naze,JP,2022-11-10 23:02:13,28.3667,129.4833,295.15,81,20,6.28
345,Vestmannaeyjar,IS,2022-11-10 23:02:13,63.4427,-20.2734,280.77,84,100,2.52
346,Nakhon Thai,TH,2022-11-10 23:02:14,17.1006,100.8374,292.66,83,80,1.27
347,Marsa Matruh,EG,2022-11-10 23:02:14,31.3525,27.2453,293.41,63,24,5.14
348,Temyasovo,RU,2022-11-10 23:02:15,52.9933,58.1014,272.13,96,100,4.67
349,Ponta Do Sol,PT,2022-11-10 23:02:15,32.6667,-17.1,292.99,82,66,0.41
350,Krutinka,RU,2022-11-10 23:02:17,56.0055,71.5113,273.24,95,100,4.27
351,Bonthe,SL,2022-11-10 23:02:18,7.5264,-12.505,299.28,83,51,2.82
352,Norman Wells,CA,2022-11-10 23:02:18,65.282,-126.8329,262.27,82,100,2.84
353,Oltu,TR,2022-11-10 23:02:18,40.5498,42.0013,280.18,86,94,1.26
354,Hartford,US,2022-11-10 23:01:04,41.7668,-72.7662,289.22,72,1,1.34
355,Tantoyuca,MX,2022-11-10 23:02:19,21.35,-98.2333,300.77,65,0,3.5
356,Safaga,EG,2022-11-10 23:02:19,26.7292,33.9365,295.04,50,2,5.88
357,Nanortalik,GL,2022-11-10 23:02:20,60.1432,-45.2371,270.63,72,100,6.06
358,At-Bashi,KG,2022-11-10 23:02:20,41.1702,75.8106,263.31,53,34,1.44
359,Kununurra,AU,2022-11-10 22:57:56,-15.7667,128.7333,302.14,79,22,4.12
360,Chatellerault,FR,2022-11-10 23:02:20,46.8,0.5333,279.57,1,62,2.15
361,Cam Ranh,VN,2022-11-10 23:02:21,11.9214,109.1591,300.13,78,40,4.12
362,Pisco,PE,2022-11-10 23:02:21,-13.7,-76.2167,290.94,84,5,3.77
363,Alice Town,BS,2022-11-10 23:02:21,25.7167,-79.3,298.61,83,38,7.12
364,Hambantota,LK,2022-11-10 23:02:22,6.1241,81.1185,298.69,82,100,2.3
365,Ilam,NP,2022-11-10 23:03:22,26.9167,87.9167,286.03,85,1,2.49
366,San Patricio,US,2022-11-10 23:03:22,28.017,-97.5169,300.55,64,14,5.15
367,Canutama,BR,2022-11-10 23:03:23,-6.5339,-64.3831,298.77,81,73,0.87
368,Baherden,TM,2022-11-10 23:03:23,38.4362,57.4316,281.17,49,2,2.87
369,Gusau,NG,2022-11-10 23:03:23,12.1628,6.6614,297.71,27,10,2.5
370,Segezha,RU,2022-11-10 23:03:24,63.7415,34.3222,278.96,93,100,4.09
371,Soyo,AO,2022-11-10 23:03:24,-6.1349,12.3689,298.14,81,62,2.49
372,Grand Gaube,MU,2022-11-10 23:03:25,-20.0064,57.6608,296.37,72,18,0.45
373,Padang,ID,2022-11-10 23:03:25,-0.9492,100.3543,297.53,89,100,1.62
374,Akdepe,TM,2022-11-10 23:00:49,42.0551,59.3788,276.19,64,13,3.61
375,Maamba,ZM,2022-11-10 23:03:25,-17.3667,27.15,295.47,73,31,0.68
376,Tilichiki,RU,2022-11-10 23:03:26,60.4667,166.1,267.87,86,100,4.22
377,Broken Hill,AU,2022-11-10 23:02:34,-31.95,141.4333,295.01,61,3,2.36
378,Ukiah,US,2022-11-10 23:00:15,39.1502,-123.2078,289.24,56,36,1.96
379,Pleven,BG,2022-11-10 23:03:26,43.4167,24.6167,281.12,87,40,2.06
380,Khash,IR,2022-11-10 23:03:26,28.2211,61.2158,287.13,41,34,0.53
381,Martin,US,2022-11-10 23:03:27,27.0837,-80.4164,299.8,88,29,3.87
382,Bani,DO,2022-11-10 23:03:27,18.2833,-70.3333,300.85,86,15,2.46
383,Caravelas,BR,2022-11-10 23:03:27,-17.7125,-39.2481,297.69,88,46,3.45
384,Kloulklubed,PW,2022-11-10 23:03:27,7.0419,134.2556,299.43,74,99,7.01
385,Char Bhadrasan,BD,2022-11-10 23:03:28,23.3167,90.2167,294.37,70,74,2.11
386,Oranjestad,AW,2022-11-10 23:03:28,12.524,-70.027,301.12,85,20,3.09
387,Hirara,JP,2022-11-10 23:00:13,24.8,125.2833,298.07,94,75,1.03
388,Mount Isa,AU,2022-11-10 23:03:29,-20.7333,139.5,302.02,54,7,5.14
389,Kashan,IR,2022-11-10 23:03:29,33.9831,51.4364,286.09,35,83,1.18
390,Bardiyah,LY,2022-11-10 23:03:29,31.7561,25.0865,292.06,60,0,5.25
391,Nelson Bay,AU,2022-11-10 23:03:29,-32.7167,152.15,294.32,68,51,3.13
392,Tavda,RU,2022-11-10 23:03:30,58.0425,65.2726,272.72,97,100,1.51
393,Rorvik,NO,2022-11-10 23:03:30,64.8621,11.2373,281.21,93,100,7.2
394,Severo-Yeniseyskiy,RU,2022-11-10 23:03:30,60.3725,93.0408,263.83,97,100,1.72
395,Ulladulla,AU,2022-11-10 23:03:31,-35.35,150.4667,294.86,53,98,2.9
396,Minab,IR,2022-11-10 23:03:31,27.1467,57.0801,298.87,57,3,1.08
397,Shiojiri,JP,2022-11-10 23:03:31,36.1,137.9667,278.89,85,0,0.84
398,Umba,RU,2022-11-10 23:03:31,66.6871,34.3429,274.33,99,100,2.75
399,Katherine,AU,2022-11-10 23:03:32,-14.4667,132.2667,301.33,69,60,2.57
400,Beloha,MG,2022-11-10 23:03:32,-25.1667,45.05,295.93,83,2,1.55
401,Bagotville,AU,2022-11-10 23:03:32,-28.9833,153.4167,295.85,67,9,1.21
402,Manuk Mangkaw,PH,2022-11-10 23:03:33,4.8,119.85,300.47,78,94,0.51
403,Coquimbo,CL,2022-11-10 23:03:33,-29.9533,-71.3436,289.0,77,20,1.03
404,Eha Amufu,NG,2022-11-10 23:03:33,6.6592,7.7596,298.2,79,100,2.54
405,Leshukonskoye,RU,2022-11-10 23:03:33,64.8989,45.7622,269.36,98,96,1.36
406,Kummersbruck,DE,2022-11-10 23:03:34,49.4192,11.8883,280.43,94,68,1.42
407,Plover,US,2022-11-10 23:04:34,44.4564,-89.544,291.7,92,100,3.6
408,Dicabisagan,PH,2022-11-10 23:04:35,17.0818,122.4157,299.52,85,66,1.74
409,Zaranj,AF,2022-11-10 23:04:35,30.9667,61.8833,288.93,34,58,3.57
410,Magole,TZ,2022-11-10 23:04:35,-6.3667,37.3667,295.09,88,63,1.66
411,Kaeo,NZ,2022-11-10 23:04:35,-35.1,173.7833,292.99,92,95,3.04
412,Kingaroy,AU,2022-11-10 23:04:36,-26.5333,151.8333,294.84,46,35,2.04
413,Ketchikan,US,2022-11-10 23:04:36,55.3422,-131.6461,274.27,98,100,3.13
414,Batagay-Alyta,RU,2022-11-10 23:04:36,67.8006,130.4114,247.29,90,98,0.43
415,Petersburg,US,2022-11-10 23:04:37,37.2279,-77.4019,293.63,76,100,2.57
416,Nyuksenitsa,RU,2022-11-10 23:04:37,60.4128,44.2397,279.72,96,100,3.89
417,Lompoc,US,2022-11-10 23:04:37,34.6391,-120.4579,293.58,55,0,7.2
418,Roma,US,2022-11-10 23:04:37,43.2128,-75.4557,289.19,61,0,2.57
419,Ridgecrest,US,2022-11-10 23:00:21,35.6225,-117.6709,289.07,24,0,0.89
420,Weston,US,2022-11-10 23:04:38,26.1004,-80.3998,300.37,77,0,6.17
421,Atbasar,KZ,2022-11-10 23:04:38,51.8,68.3333,271.83,96,100,5.54
422,Carman,CA,2022-11-10 23:04:38,49.4992,-98.0016,267.53,91,100,8.84
423,Chengde,CN,2022-11-10 23:00:10,40.9725,117.9361,280.05,86,63,0.45
424,Carutapera,BR,2022-11-10 23:04:39,-1.195,-46.02,298.42,85,17,2.8
425,Coihaique,CL,2022-11-10 23:04:39,-45.5752,-72.0662,287.49,92,100,1.93
426,Oktyabrskiy,RU,2022-11-10 23:04:39,54.4815,53.471,276.1,97,100,4.86
427,Male,MV,2022-11-10 23:04:39,4.1748,73.5089,300.08,74,99,2.34
428,Yukhnov,RU,2022-11-10 23:04:40,54.7444,35.2297,280.21,92,100,3.54
429,Kahului,US,2022-11-10 23:04:40,20.8947,-156.47,303.16,59,20,8.75
430,Ranong,TH,2022-11-10 23:04:40,9.9658,98.6348,297.64,87,38,1.74
431,Tecoanapa,MX,2022-11-10 23:04:41,16.5167,-98.75,301.43,74,12,4.53
432,Ambon,ID,2022-11-10 23:04:41,-3.6954,128.1814,300.23,13,40,2.06
433,Labuan,MY,2022-11-10 23:00:35,5.2767,115.2417,300.62,76,99,2.62
434,Minden,DE,2022-11-10 23:04:41,52.2833,8.9167,284.52,74,75,5.66
435,Meadow Lake,US,2022-11-10 23:04:41,34.8014,-106.5436,284.7,26,0,4.17
436,Mantua,IT,2022-11-10 23:04:42,45.1667,10.7833,284.31,88,24,0.89
437,Erenhot,CN,2022-11-10 23:04:42,43.6475,111.9767,276.85,45,96,3.74
438,Chumikan,RU,2022-11-10 23:04:42,54.7183,135.315,263.18,86,29,8.57
439,Pacifica,US,2022-11-10 23:04:43,37.6138,-122.4869,290.2,64,40,6.69
440,Nador,MA,2022-11-10 23:04:43,35.174,-2.9287,293.29,83,75,3.09
441,Zomba,MW,2022-11-10 23:04:43,-15.386,35.3188,294.37,70,100,1.72
442,Necochea,AR,2022-11-10 23:00:07,-38.5473,-58.7368,290.96,69,98,2.52
443,Ingham,US,2022-11-10 23:04:44,42.6,-84.3833,293.03,50,0,2.06
444,Huilong,CN,2022-11-10 23:04:44,31.8111,121.655,292.0,96,4,3.72
445,Akyab,MM,2022-11-10 23:04:44,20.15,92.9,295.41,77,61,2.48
446,Kurchum,KZ,2022-11-10 23:04:44,48.5722,83.6542,272.08,55,100,2.24
447,Surgut,RU,2022-11-10 23:00:33,61.25,73.4167,269.25,93,75,0.0
448,Verkhovazhye,RU,2022-11-10 23:04:45,60.7472,42.0465,279.94,96,100,3.07
449,Boda,CF,2022-11-10 23:04:45,4.3189,17.4695,293.81,97,95,1.69
450,Nigde,TR,2022-11-10 23:04:45,37.8333,34.75,277.59,80,14,0.73
451,Fortuna,US,2022-11-10 23:04:46,40.5982,-124.1573,284.81,79,0,4.63
452,Chicama,PE,2022-11-10 23:04:46,-7.8447,-79.1469,290.45,74,23,4.29
453,Perth,AU,2022-11-10 23:03:22,-31.9333,115.8333,286.3,79,75,7.2
454,Palia Kalan,IN,2022-11-10 23:05:46,28.45,80.5833,289.55,79,0,0.9
455,Korhogo,CI,2022-11-10 23:05:47,9.45,-5.6333,296.77,42,41,1.61
456,Ahipara,NZ,2022-11-10 23:05:47,-35.1667,173.1667,293.34,86,95,2.98
457,Saint-Prosper,CA,2022-11-10 23:05:47,46.2117,-70.4811,283.78,58,97,4.21
458,Vostok,RU,2022-11-10 23:05:47,46.4856,135.8833,267.83,52,7,1.76
459,Krasnouralsk,RU,2022-11-10 23:05:48,58.3638,60.0407,274.35,99,100,2.94
460,Konde,TZ,2022-11-10 23:05:48,-4.95,39.75,297.56,89,70,2.53
461,Shakiso,ET,2022-11-10 23:05:48,5.75,38.9167,286.21,96,88,1.43
462,Haines Junction,CA,2022-11-10 23:05:48,60.7522,-137.5108,271.07,94,99,1.34
463,Newport,GB,2022-11-10 23:05:49,51.5877,-2.9984,288.7,83,100,9.76
464,Bathsheba,BB,2022-11-10 23:03:14,13.2167,-59.5167,299.97,79,100,5.91
465,Zatoka,UA,2022-11-10 23:05:49,46.0725,30.4654,284.63,74,3,0.96
466,De Pere,US,2022-11-10 23:05:49,44.4489,-88.0604,294.88,72,100,5.66
467,Buchanan,LR,2022-11-10 23:05:49,5.8808,-10.0467,298.99,81,43,3.23
468,Panorama,GR,2022-11-10 23:05:50,40.5878,23.0315,285.2,83,13,1.79
469,Porto Franco,BR,2022-11-10 23:05:50,-6.3383,-47.3992,299.23,65,38,0.41
470,Dalbandin,PK,2022-11-10 23:05:50,28.8947,64.4101,290.44,35,93,2.53
471,Axim,GH,2022-11-10 23:05:50,4.8699,-2.2405,298.82,83,97,3.23
472,Toora-Khem,RU,2022-11-10 23:05:51,52.4675,96.11,256.64,99,73,0.86
473,Najran,SA,2022-11-10 23:05:51,17.4924,44.1277,290.0,27,1,0.97
474,North Battleford,CA,2022-11-10 23:05:51,52.7834,-108.2847,255.6,94,31,1.95
475,Shingu,JP,2022-11-10 23:05:52,33.7333,135.9833,289.42,69,6,1.76
476,Srednekolymsk,RU,2022-11-10 23:05:52,67.45,153.6833,251.45,100,100,0.63
477,Preobrazheniye,RU,2022-11-10 23:05:52,42.9019,133.9064,277.92,38,14,1.35
478,Kalmunai,LK,2022-11-10 23:05:52,7.4167,81.8167,297.59,86,98,3.64
479,Talara,PE,2022-11-10 23:05:53,-4.5772,-81.2719,293.57,68,0,7.2
480,Sabya,SA,2022-11-10 23:05:53,17.1495,42.6254,301.81,65,4,2.37
481,Jimenez,MX,2022-11-10 23:05:53,28.3333,-105.4,300.78,14,100,1.93
482,Matara,LK,2022-11-10 23:05:54,5.9485,80.5353,297.45,89,100,2.02
483,Tiffin,US,2022-11-10 23:05:54,41.1145,-83.178,290.98,46,44,4.13
484,Mango,US,2022-11-10 23:01:05,27.9797,-82.3065,295.55,96,100,8.05
485,Ankazoabo,MG,2022-11-10 23:05:54,-22.2833,44.5167,296.87,65,85,1.37
486,Khandbari,NP,2022-11-10 23:05:54,27.3747,87.2039,286.57,82,27,1.5
487,Townsville,AU,2022-11-10 23:03:28,-19.25,146.8,300.64,57,40,6.17
488,Atherton,GB,2022-11-10 23:05:55,53.5237,-2.4935,288.09,79,100,1.79
489,Atraulia,IN,2022-11-10 23:05:55,26.3333,82.95,293.2,66,0,2.38
490,Luena,AO,2022-11-10 23:05:55,-11.7833,19.9167,288.59,98,99,1.54
491,Nizhniy Tsasuchey,RU,2022-11-10 23:05:56,50.5167,115.1333,266.57,76,47,6.73
492,Coihueco,CL,2022-11-10 23:05:56,-36.6167,-71.8333,290.56,59,75,1.54
493,Marawi,PH,2022-11-10 23:01:53,7.9986,124.2928,295.44,86,93,0.42
494,Puerto Escondido,MX,2022-11-10 23:05:57,15.85,-97.0667,302.61,61,40,1.54
495,Poronaysk,RU,2022-11-10 23:05:57,49.2167,143.1167,272.07,47,2,3.53
496,Olhao,PT,2022-11-10 23:05:57,37.0286,-7.8411,291.53,82,0,3.09
497,Yaan,NG,2022-11-10 23:05:57,7.3833,8.5667,299.5,60,95,4.1
498,Revelstoke,CA,2022-11-10 23:05:58,50.9832,-118.2023,274.05,66,3,0.17
499,Saint-Joseph,RE,2022-11-10 23:05:58,-21.3667,55.6167,293.36,75,16,3.52
500,Dalbeattie,GB,2022-11-10 23:06:58,54.9328,-3.8227,286.95,88,100,12.76
501,Alice Springs,AU,2022-11-10 23:06:59,-23.7,133.8833,300.9,42,40,5.14
502,Bantou,CN,2022-11-10 23:06:59,26.2151,117.4893,292.69,90,2,0.93
503,Pajapan,MX,2022-11-10 23:06:59,18.25,-94.7,299.24,79,53,1.47
504,Chenghai,CN,2022-11-10 23:06:59,23.4632,116.768,294.78,89,3,1.18
505,Camacari,BR,2022-11-10 23:07:00,-12.6975,-38.3242,300.02,89,6,2.6
506,Salinopolis,BR,2022-11-10 23:07:00,-0.6136,-47.3561,299.42,83,8,4.22
507,Katobu,ID,2022-11-10 23:07:00,-4.9408,122.5276,300.16,77,63,1.2
508,Tulsipur,NP,2022-11-10 23:07:01,28.131,82.2973,287.66,76,0,2.12
509,Felanitx,ES,2022-11-10 23:07:01,39.4696,3.1483,289.89,80,100,5.34
510,Oussouye,SN,2022-11-10 23:07:01,12.485,-16.5469,299.33,75,11,3.13
511,Jalingo,NG,2022-11-10 23:07:02,8.8833,11.3667,299.03,41,78,1.33
512,Udachnyy,RU,2022-11-10 23:07:02,66.4167,112.4,246.16,100,91,2.78
513,Vilhena,BR,2022-11-10 23:07:03,-12.7406,-60.1458,298.67,55,50,1.47
514,Uthal,PK,2022-11-10 23:07:03,25.8072,66.6219,298.3,65,0,0.61
515,Sydney,AU,2022-11-10 23:01:48,-33.8679,151.2073,297.38,53,0,3.09
516,Tshikapa,CD,2022-11-10 23:07:04,-6.4167,20.8,292.15,98,100,0.8
517,Kansanshi,ZM,2022-11-10 23:07:04,-12.0951,26.4273,288.86,94,89,0.96
518,Chenove,FR,2022-11-10 23:07:05,47.2932,5.0046,280.68,100,0,2.06
519,Fernie,CA,2022-11-10 23:07:06,49.5,-115.0687,267.97,92,99,1.58
520,Mandalgovi,MN,2022-11-10 23:07:06,45.7625,106.2708,268.8,68,100,6.44
521,Manzanillo,CU,2022-11-10 23:07:06,20.3433,-77.1167,299.32,68,14,2.54
522,Paragominas,BR,2022-11-10 23:04:23,-2.9667,-47.4833,297.53,75,54,1.83
523,Ilhabela,BR,2022-11-10 23:07:07,-23.7781,-45.3581,295.11,89,73,2.03
524,Baykit,RU,2022-11-10 23:07:08,61.67,96.37,258.75,88,99,0.48
525,Alekseyevka,RU,2022-11-10 23:07:09,50.6309,38.6903,276.34,91,22,2.91
526,Jalu,LY,2022-11-10 23:07:10,29.0331,21.5482,290.09,44,0,2.61
527,Dothan,US,2022-11-10 23:07:12,31.2232,-85.3905,291.4,95,100,8.75
528,Atar,MR,2022-11-10 23:07:12,20.5169,-13.0499,298.99,15,14,2.96
529,Shakawe,BW,2022-11-10 23:07:12,-18.3667,21.85,295.42,66,89,2.49
530,Dubuque,US,2022-11-10 23:03:15,42.4833,-90.8668,290.4,75,98,6.84
531,Mercedes,AR,2022-11-10 23:07:13,-34.6515,-59.4307,296.4,42,100,4.95
532,Kamenka,RU,2022-11-10 23:07:13,51.3223,42.7678,276.08,93,70,3.64
533,Westport,US,2022-11-10 23:07:14,41.1415,-73.3579,289.2,79,0,5.66
534,Beirut,LB,2022-11-10 23:07:14,33.8889,35.4944,290.58,61,0,3.18
535,Volkhov,RU,2022-11-10 23:07:15,59.9258,32.3382,280.92,96,99,2.9
536,Lucapa,AO,2022-11-10 23:07:15,-8.4192,20.7447,290.24,99,98,1.2
537,Lethem,GY,2022-11-10 23:07:16,3.3803,-59.7968,299.48,81,100,2.48
538,Novooleksiyivka,UA,2022-11-10 23:07:16,46.2269,34.6428,280.29,91,9,2.3
539,Saint-Ambroise,CA,2022-11-10 23:07:17,48.5501,-71.3324,279.03,99,100,1.85
540,Zaragoza,ES,2022-11-10 23:07:17,41.6561,-0.8773,284.83,60,0,1.03
541,Bogdanovich,RU,2022-11-10 23:07:17,56.7803,62.0494,273.82,100,100,2.49
542,Zhangye,CN,2022-11-10 23:07:18,38.9342,100.4517,274.01,82,100,3.93
543,Celestun,MX,2022-11-10 23:07:18,20.8667,-90.4,299.13,69,14,2.49
544,Eyl,SO,2022-11-10 23:07:19,7.9803,49.8164,299.36,72,28,6.1
545,Jiujiang,CN,2022-11-10 23:07:19,29.7333,115.9833,293.83,71,98,2.55
546,Evanston,US,2022-11-10 23:07:20,42.0411,-87.6901,295.43,40,40,8.23
547,Islamkot,PK,2022-11-10 23:08:20,24.6997,70.177,296.68,32,0,3.36
548,Sanghan,PH,2022-11-10 23:08:20,9.0856,125.5728,297.82,92,100,1.21
549,Port Hedland,AU,2022-11-10 23:08:21,-20.3167,118.5667,295.18,68,0,5.14
550,Alyangula,AU,2022-11-10 23:08:21,-13.8483,136.4192,303.19,60,8,5.0
551,Palafrugell,ES,2022-11-10 23:08:21,41.9174,3.1631,290.07,42,32,1.34
552,Manta,EC,2022-11-10 23:08:21,-0.95,-80.7333,294.64,80,15,5.85
553,Tungor,RU,2022-11-10 23:08:22,53.3808,142.9564,270.51,61,100,7.48
554,Zyryanka,RU,2022-11-10 23:08:22,65.75,150.85,249.77,98,100,2.55
555,Khuzhir,RU,2022-11-10 23:08:22,53.1939,107.3397,270.4,64,43,4.04
556,Palapag,PH,2022-11-10 23:08:23,12.5458,125.1147,300.35,88,96,3.4
557,Mahajanga,MG,2022-11-10 23:08:23,-15.7167,46.3167,299.16,89,40,1.54
558,Valparaiso,CL,2022-11-10 23:08:05,-33.0393,-71.6273,288.97,92,100,3.09
559,Pyshchug,RU,2022-11-10 23:08:24,58.8873,45.7134,279.54,94,100,4.15
560,Senador Jose Porfirio,BR,2022-11-10 23:08:24,-2.5908,-51.9542,299.77,55,56,2.32
561,Prince Albert,CA,2022-11-10 23:08:24,53.2001,-105.7677,254.49,98,39,2.56
562,Pangai,TO,2022-11-10 23:07:19,-19.8,-174.35,299.01,87,100,7.93
563,Sabinas Hidalgo,MX,2022-11-10 23:08:25,26.5,-100.1667,301.84,53,0,3.38
564,Santa Teresa,VE,2022-11-10 23:08:25,10.2341,-66.6631,297.31,90,94,1.11
565,Aplahoue,BJ,2022-11-10 23:08:25,6.9333,1.6833,297.28,88,100,2.89
566,Ponta Delgada,PT,2022-11-10 23:08:26,37.7333,-25.6667,290.1,82,20,3.09
567,Camabatela,AO,2022-11-10 23:08:26,-8.1881,15.375,289.25,98,94,0.97
568,Krasnoselkup,RU,2022-11-10 23:08:27,65.7,82.4667,256.34,87,100,4.1
569,Kaina,NG,2022-11-10 23:08:27,12.6374,8.5873,297.69,23,80,4.09
570,Nanakuli,US,2022-11-10 23:08:27,21.3906,-158.1547,301.12,54,100,4.63
571,Abu Dhabi,AE,2022-11-10 23:04:52,24.4667,54.3667,299.16,69,0,1.54
572,Hun,LY,2022-11-10 23:08:28,29.1268,15.9477,290.78,57,36,3.56
573,Yerbogachen,RU,2022-11-10 23:08:28,61.2767,108.0108,257.71,92,63,3.24
574,Meulaboh,ID,2022-11-10 23:08:28,4.1363,96.1285,297.4,88,100,1.8
575,Mbandaka,CD,2022-11-10 23:08:29,0.0487,18.2603,294.22,97,100,0.36
576,Sinnamary,GF,2022-11-10 23:08:29,5.3833,-52.95,299.07,84,42,3.24
577,Urdoma,RU,2022-11-10 23:08:29,61.7533,48.5442,274.14,100,100,0.7
578,Nhulunbuy,AU,2022-11-10 23:08:29,-12.2333,136.7667,303.49,70,66,4.12
579,Umm Kaddadah,SD,2022-11-10 23:08:30,13.6017,26.6876,294.63,25,10,5.33
580,Asau,RO,2022-11-10 23:08:30,46.4333,26.4,279.66,81,100,1.81
581,Batsfjord,NO,2022-11-10 23:08:30,70.6345,29.7185,274.11,86,100,4.63
582,Teknaf,BD,2022-11-10 23:08:31,20.8624,92.3058,294.03,76,75,1.82
